timestamp_ms,target_rpm,raw_encoder_count,raw_speed,filtered_speed,error_rpm,pi_output,pwm_duty,current,system_state,fault_flags,disturbance_active,applied_force_n,torque_nm,run_id
7820,150.0,29269,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
7830,150.0,29307,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
7840,150.0,29344,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
7850,150.0,29382,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
7860,150.0,29419,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
7870,150.0,29457,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
7880,150.0,29494,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
7890,150.0,29532,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
7900,150.0,29568,144.39,148.4,1.6,12.07,12.07,0.075,3,0,2,0.0,0.0,2
7910,150.0,29606,152.41,149.73,0.27,7.7,7.7,0.021,3,0,2,0.0,0.0,2
7920,150.0,29644,152.41,149.73,0.27,7.34,7.34,0.017,3,0,2,0.0,0.0,2
7930,150.0,29681,148.4,151.07,-1.07,9.59,9.59,0.045,3,0,2,0.0,0.0,2
7940,150.0,29718,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
7950,150.0,29756,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
7960,150.0,29793,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
7970,150.0,29831,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
7980,150.0,29868,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
7990,150.0,29905,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8000,150.0,29943,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8010,150.0,29980,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8020,150.0,30018,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8030,150.0,30055,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8040,150.0,30092,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8050,150.0,30130,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8060,150.0,30167,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8070,150.0,30205,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8080,150.0,30242,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8090,150.0,30279,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8100,150.0,30317,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8110,150.0,30354,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8120,150.0,30391,148.4,149.73,0.27,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8130,150.0,30429,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8140,150.0,30467,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8150,150.0,30504,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8160,150.0,30541,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8170,150.0,30578,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8180,150.0,30616,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8190,150.0,30653,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8200,150.0,30691,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8210,150.0,30728,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8220,150.0,30766,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8230,150.0,30803,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8240,150.0,30841,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8250,150.0,30878,148.4,149.73,0.27,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8260,150.0,30915,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8270,150.0,30952,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8280,150.0,30990,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8290,150.0,31027,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8300,150.0,31065,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8310,150.0,31102,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8320,150.0,31140,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8330,150.0,31177,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8340,150.0,31214,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8350,150.0,31252,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8360,150.0,31289,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8370,150.0,31327,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8380,150.0,31364,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8390,150.0,31401,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8400,150.0,31439,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8410,150.0,31476,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8420,150.0,31514,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8430,150.0,31551,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8440,150.0,31588,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8450,150.0,31626,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8460,150.0,31663,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8470,150.0,31700,148.4,149.73,0.27,9.95,9.95,0.048,3,0,2,0.0,0.0,2
8480,150.0,31738,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8490,150.0,31776,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8500,150.0,31813,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8510,150.0,31850,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8520,150.0,31887,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8530,150.0,31925,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8540,150.0,31963,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8550,150.0,32000,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8560,150.0,32037,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8570,150.0,32074,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8580,150.0,32112,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8590,150.0,32149,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8600,150.0,32187,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8610,150.0,32224,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8620,150.0,32262,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8630,150.0,32299,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8640,150.0,32337,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8650,150.0,32374,148.4,149.73,0.27,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8660,150.0,32411,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8670,150.0,32448,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8680,150.0,32486,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8690,150.0,32523,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8700,150.0,32561,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8710,150.0,32598,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8720,150.0,32636,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8730,150.0,32673,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8740,150.0,32710,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8750,150.0,32748,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8760,150.0,32785,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8770,150.0,32823,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
8780,150.0,32860,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
8790,150.0,32897,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
8800,150.0,32935,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
8810,150.0,32972,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8820,150.0,33009,148.4,149.73,0.27,9.95,9.95,0.048,3,0,2,0.0,0.0,2
8830,150.0,33047,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8840,150.0,33085,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8850,150.0,33122,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8860,150.0,33159,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8870,150.0,33196,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8880,150.0,33234,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8890,150.0,33272,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8900,150.0,33309,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8910,150.0,33346,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8920,150.0,33383,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8930,150.0,33421,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8940,150.0,33459,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
8950,150.0,33496,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
8960,150.0,33533,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
8970,150.0,33570,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
8980,150.0,33608,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
8990,150.0,33645,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9000,150.0,33683,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9010,150.0,33720,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9020,150.0,33758,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9030,150.0,33795,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9040,150.0,33832,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9050,150.0,33870,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9060,150.0,33907,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9070,150.0,33945,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9080,150.0,33982,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9090,150.0,34019,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9100,150.0,34057,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9110,150.0,34094,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9120,150.0,34132,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9130,150.0,34169,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9140,150.0,34206,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9150,150.0,34244,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9160,150.0,34281,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9170,150.0,34319,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9180,150.0,34356,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9190,150.0,34393,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9200,150.0,34431,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9210,150.0,34468,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9220,150.0,34505,148.4,149.73,0.27,9.95,9.95,0.049,3,0,2,0.0,0.0,2
9230,150.0,34543,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9240,150.0,34581,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
9250,150.0,34618,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
9260,150.0,34655,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9270,150.0,34692,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
9280,150.0,34730,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9290,150.0,34768,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
9300,150.0,34805,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
9310,150.0,34842,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9320,150.0,34879,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
9330,150.0,34917,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9340,150.0,34954,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9350,150.0,34992,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9360,150.0,35029,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9370,150.0,35067,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9380,150.0,35104,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9390,150.0,35142,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
9400,150.0,35179,148.4,149.73,0.27,9.47,9.47,0.044,3,0,2,0.0,0.0,2
9410,150.0,35216,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9420,150.0,35253,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
9430,150.0,35291,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9440,150.0,35328,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9450,150.0,35366,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9460,150.0,35403,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9470,150.0,35441,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9480,150.0,35478,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9490,150.0,35515,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9500,150.0,35553,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9510,150.0,35590,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9520,150.0,35628,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9530,150.0,35665,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9540,150.0,35702,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9550,150.0,35740,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9560,150.0,35777,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9570,150.0,35815,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9580,150.0,35852,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9590,150.0,35889,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9600,150.0,35927,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9610,150.0,35964,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9620,150.0,36001,148.4,149.73,0.27,9.95,9.95,0.049,3,0,2,0.0,0.0,2
9630,150.0,36039,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9640,150.0,36077,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
9650,150.0,36114,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,2
9660,150.0,36151,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9670,150.0,36188,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
9680,150.0,36226,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9690,150.0,36263,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9700,150.0,36301,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9710,150.0,36338,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9720,150.0,36376,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9730,150.0,36413,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9740,150.0,36451,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
9750,150.0,36488,148.4,149.73,0.27,9.47,9.47,0.044,3,0,2,0.0,0.0,2
9760,150.0,36525,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9770,150.0,36562,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,2
9780,150.0,36600,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9790,150.0,36637,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9800,150.0,36675,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9810,150.0,36712,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9820,150.0,36750,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9830,150.0,36787,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9840,150.0,36824,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9850,150.0,36862,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9860,150.0,36899,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9870,150.0,36937,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9880,150.0,36974,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9890,150.0,37011,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9900,150.0,37049,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9910,150.0,37086,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9920,150.0,37124,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,2
9930,150.0,37161,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,2
9940,150.0,37198,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,2
9950,150.0,37236,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,2
9960,150.0,37273,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,2
9970,150.0,37310,148.4,149.73,0.27,9.95,9.95,0.048,3,0,2,0.0,0.0,2
9980,150.0,37348,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,2
9990,150.0,37386,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,2
0,150.0,0,0.0,0.0,150.0,97.5,97.5,1.17,3,0,0,0.0,0.0,3
10,150.0,22,88.24,44.12,105.88,62.65,62.65,0.709,3,0,0,0.0,0.0,3
20,150.0,60,152.41,80.21,69.79,30.2,30.2,0.292,3,0,0,0.0,0.0,3
30,150.0,103,172.46,137.7,12.3,16.8,16.8,0.121,3,0,0,0.0,0.0,3
40,150.0,147,176.47,167.11,-17.11,10.83,10.83,0.046,3,0,0,0.0,0.0,3
50,150.0,192,180.48,176.47,-26.47,4.25,4.25,-0.034,3,0,0,0.0,0.0,3
60,150.0,235,172.46,176.47,-26.47,4.89,4.89,-0.023,3,0,0,0.0,0.0,3
70,150.0,277,168.45,173.8,-23.8,4.13,4.13,-0.029,3,0,0,0.0,0.0,3
80,150.0,317,160.43,167.11,-17.11,6.58,6.58,0.003,3,0,0,0.0,0.0,3
90,150.0,357,160.43,163.1,-13.1,5.01,5.01,-0.015,3,0,0,0.0,0.0,3
100,150.0,395,152.41,157.75,-7.75,8.66,8.66,0.031,3,0,0,0.0,0.0,3
110,150.0,434,156.42,156.42,-6.42,5.7,5.7,-0.004,3,0,0,0.0,0.0,3
120,150.0,471,148.4,152.41,-2.41,9.95,9.95,0.048,3,0,0,0.0,0.0,3
130,150.0,509,152.41,152.41,-2.41,7.58,7.58,0.02,3,0,0,0.0,0.0,3
140,150.0,546,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,3
150,150.0,584,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,3
160,150.0,621,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
170,150.0,659,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,3
180,150.0,696,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,3
190,150.0,734,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,3
200,150.0,771,148.4,149.73,0.27,9.47,9.47,0.044,3,0,0,0.0,0.0,3
210,150.0,808,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
220,150.0,845,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,3
230,150.0,883,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,3
240,150.0,920,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,3
250,150.0,958,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,3
260,150.0,995,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
270,150.0,1033,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,3
280,150.0,1070,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,3
290,150.0,1107,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,3
300,150.0,1145,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,3
310,150.0,1182,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
320,150.0,1220,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,3
330,150.0,1257,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,3
340,150.0,1294,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,3
350,150.0,1332,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,3
360,150.0,1369,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
370,150.0,1407,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,3
380,150.0,1444,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,3
390,150.0,1481,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,3
400,150.0,1519,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,3
410,150.0,1556,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
420,150.0,1594,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,3
430,150.0,1631,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,3
440,150.0,1668,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,3
450,150.0,1706,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,3
460,150.0,1743,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
470,150.0,1780,148.4,149.73,0.27,9.95,9.95,0.049,3,0,0,0.0,0.0,3
480,150.0,1818,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,3
490,150.0,1856,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,3
500,150.0,1893,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,3
510,150.0,1930,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
520,150.0,1967,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,3
530,150.0,2005,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,3
540,150.0,2043,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,3
550,150.0,2080,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,3
560,150.0,2117,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,3
570,150.0,2154,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,3
580,150.0,2192,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,3
590,150.0,2229,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,3
